,0,1,2
11955,poorman,1.0178324240697012e-05,1.827730324483057e-05
11956,shiver,1.0178324240697012e-05,4.264704090460466e-05
11957,timbers,1.0178324240697012e-05,4.264704090460466e-05
11958,appearances,5.089162120348506e-05,1.827730324483057e-05
11959,yard,1.0178324240697012e-05,1.827730324483057e-05
11960,g8jf7oc24538,1.0178324240697012e-05,1.827730324483057e-05
11961,puppy,1.0178324240697012e-05,4.264704090460466e-05
11962,chicks,1.0178324240697012e-05,5.483190973449171e-05
11963,g8jffhc24825,1.0178324240697012e-05,1.827730324483057e-05
11964,7f83f29410f,1.0178324240697012e-05,1.827730324483057e-05
11965,honest,0.00019338816057324322,6.701677856437875e-05
11966,winerrants,1.0178324240697012e-05,1.827730324483057e-05
11967,goshness,1.0178324240697012e-05,1.827730324483057e-05
11968,hes,1.0178324240697012e-05,1.827730324483057e-05
11969,justifications,1.0178324240697012e-05,1.827730324483057e-05
11970,0346,1.0178324240697012e-05,1.827730324483057e-05
11971,sept00,1.0178324240697012e-05,1.827730324483057e-05
11972,548702940c2,1.0178324240697012e-05,1.827730324483057e-05
11973,swung,1.0178324240697012e-05,1.827730324483057e-05
11974,pendulum,1.0178324240697012e-05,1.827730324483057e-05
11975,'getting,1.0178324240697012e-05,1.827730324483057e-05
11976,rude,1.0178324240697012e-05,4.264704090460466e-05
11977,face',1.0178324240697012e-05,1.827730324483057e-05
11978,vernacular,1.0178324240697012e-05,1.827730324483057e-05
11979,offense,1.0178324240697012e-05,4.264704090460466e-05
11980,affects,1.0178324240697012e-05,4.264704090460466e-05
11981,downright,3.0534972722091036e-05,3.0462172074717614e-05
11982,immoral,1.0178324240697012e-05,3.0462172074717614e-05
11983,bd75f29416e,1.0178324240697012e-05,1.827730324483057e-05
11984,protestors,1.0178324240697012e-05,1.827730324483057e-05
11985,shoutdown,1.0178324240697012e-05,1.827730324483057e-05
11986,rowdy,1.0178324240697012e-05,3.0462172074717614e-05
11987,speaker,1.0178324240697012e-05,3.0462172074717614e-05
11988,anyones,1.0178324240697012e-05,1.827730324483057e-05
11989,protesters,1.0178324240697012e-05,3.0462172074717614e-05
11990,misfits,1.0178324240697012e-05,1.827730324483057e-05
11991,protest,1.0178324240697012e-05,5.483190973449171e-05
11992,respectful,1.0178324240697012e-05,0.00012794112271381398
11993,dumping,1.0178324240697012e-05,4.264704090460466e-05
11994,polite,1.0178324240697012e-05,3.0462172074717614e-05
11995,harbour,1.0178324240697012e-05,1.827730324483057e-05
11996,tactics,1.0178324240697012e-05,5.483190973449171e-05
11997,removal,0.0010076540998290042,0.00011575625388392694
11998,justified,1.0178324240697012e-05,1.827730324483057e-05
11999,systematic,1.0178324240697012e-05,1.827730324483057e-05
12000,resembling,1.0178324240697012e-05,1.827730324483057e-05
12001,vocal,1.0178324240697012e-05,1.827730324483057e-05
12002,opposition,1.0178324240697012e-05,6.701677856437875e-05
12003,antibodies,1.0178324240697012e-05,3.0462172074717614e-05
12004,adapt,3.0534972722091036e-05,9.138651622415284e-05
12005,examplare,1.0178324240697012e-05,1.827730324483057e-05
12006,hypocritcal,1.0178324240697012e-05,1.827730324483057e-05
12007,refuge,1.0178324240697012e-05,4.264704090460466e-05
12008,backstabings,1.0178324240697012e-05,1.827730324483057e-05
12009,recourlessness,1.0178324240697012e-05,1.827730324483057e-05
12010,e51ec3f522,1.0178324240697012e-05,1.827730324483057e-05
12011,usage,0.0001730315120918492,7.92016473942658e-05
12012,sailors',1.0178324240697012e-05,1.827730324483057e-05
12013,faithful,1.0178324240697012e-05,5.483190973449171e-05
12014,thrash,1.0178324240697012e-05,3.0462172074717614e-05
12015,frederick,1.0178324240697012e-05,9.138651622415284e-05
12016,marryat,1.0178324240697012e-05,3.0462172074717614e-05
12017,1835,1.0178324240697012e-05,3.0462172074717614e-05
12018,jacob,1.0178324240697012e-05,5.483190973449171e-05
12019,shake,1.0178324240697012e-05,3.0462172074717614e-05
12020,implausible,1.0178324240697012e-05,1.827730324483057e-05
12021,intransitive,1.0178324240697012e-05,1.827730324483057e-05
12022,transitive,1.0178324240697012e-05,1.827730324483057e-05
12023,shatter,3.0534972722091036e-05,3.0462172074717614e-05
12024,splinters,1.0178324240697012e-05,1.827730324483057e-05
12025,boat,1.0178324240697012e-05,4.264704090460466e-05
12026,shivering,1.0178324240697012e-05,1.827730324483057e-05
12027,boat's,1.0178324240697012e-05,1.827730324483057e-05
12028,quinion,1.0178324240697012e-05,3.0462172074717614e-05
12029,damaged,3.0534972722091036e-05,3.0462172074717614e-05
12030,647532940bd,1.0178324240697012e-05,1.827730324483057e-05
12031,jhepkcemgpkffdhhddkdkelkfgaa,1.0178324240697012e-05,1.827730324483057e-05
12032,movements,1.0178324240697012e-05,1.827730324483057e-05
12033,witness,1.0178324240697012e-05,1.827730324483057e-05
12034,yer,1.0178324240697012e-05,1.827730324483057e-05
12035,hancock,5.089162120348506e-05,1.827730324483057e-05
12036,behavoirs,1.0178324240697012e-05,1.827730324483057e-05
12037,knifed,1.0178324240697012e-05,1.827730324483057e-05
12038,coward,1.0178324240697012e-05,3.0462172074717614e-05
12039,quietly,3.0534972722091036e-05,3.0462172074717614e-05
12040,g8ji2hc31074,1.0178324240697012e-05,1.827730324483057e-05
12041,9b2cc294162,1.0178324240697012e-05,1.827730324483057e-05
12042,137,0.0002544581060174253,5.483190973449171e-05
12043,vk,1.0178324240697012e-05,4.264704090460466e-05
12044,descriptions,5.089162120348506e-05,5.483190973449171e-05
12045,shall,7.124826968487908e-05,7.92016473942658e-05
12046,guarantees,0.00015267486361045517,3.0462172074717614e-05
12047,harley's,1.0178324240697012e-05,1.827730324483057e-05
12048,easiest,9.16049181662731e-05,0.00011575625388392694
12049,2d0d829413c,1.0178324240697012e-05,1.827730324483057e-05
12050,blur,0.00011196156664766712,1.827730324483057e-05
12051,jagged,1.0178324240697012e-05,1.827730324483057e-05
12052,g8jjhrc01513,1.0178324240697012e-05,1.827730324483057e-05
12053,pm0,1.0178324240697012e-05,1.827730324483057e-05
12054,21ad529416d,1.0178324240697012e-05,1.827730324483057e-05
12055,maa18640,1.0178324240697012e-05,1.827730324483057e-05
12056,200209191951,1.0178324240697012e-05,1.827730324483057e-05
12057,11488,1.0178324240697012e-05,1.827730324483057e-05
12058,31514,1.0178324240697012e-05,1.827730324483057e-05
12059,20020919164502,1.0178324240697012e-05,1.827730324483057e-05
12060,beliefs,3.0534972722091036e-05,3.0462172074717614e-05
12061,clarification,1.0178324240697012e-05,1.827730324483057e-05
12062,others',1.0178324240697012e-05,3.0462172074717614e-05
12063,disrespectful,1.0178324240697012e-05,1.827730324483057e-05
12064,lobbyists,1.0178324240697012e-05,1.827730324483057e-05
12065,economist,1.0178324240697012e-05,6.701677856437875e-05
12066,g8jllhc05097,1.0178324240697012e-05,1.827730324483057e-05
12067,avast,1.0178324240697012e-05,1.827730324483057e-05
12068,matey,1.0178324240697012e-05,1.827730324483057e-05
12069,g8jlpkc05159,1.0178324240697012e-05,1.827730324483057e-05
12070,78054294173,1.0178324240697012e-05,1.827730324483057e-05
12071,ce7c1294172,1.0178324240697012e-05,1.827730324483057e-05
12072,rodent,1.0178324240697012e-05,1.827730324483057e-05
12073,sole,7.124826968487908e-05,4.264704090460466e-05
12074,yahooligans,1.0178324240697012e-05,1.827730324483057e-05
12075,impressed,0.00011196156664766712,3.0462172074717614e-05
12076,3f4b416f03,1.0178324240697012e-05,1.827730324483057e-05
12077,g8jlxjc05374,1.0178324240697012e-05,1.827730324483057e-05
12078,dav56idcdjoyapnxrpm00000075,1.0178324240697012e-05,1.827730324483057e-05
12079,pewp,1.0178324240697012e-05,1.827730324483057e-05
12080,deck,1.0178324240697012e-05,0.00012794112271381398
12081,arrrg,1.0178324240697012e-05,1.827730324483057e-05
12082,stiff,1.0178324240697012e-05,1.827730324483057e-05
12083,29405,1.0178324240697012e-05,1.827730324483057e-05
12084,3d89bea8,1.0178324240697012e-05,1.827730324483057e-05
12085,4010107,1.0178324240697012e-05,1.827730324483057e-05
12086,47am,1.0178324240697012e-05,3.0462172074717614e-05
12087,inspections,1.0178324240697012e-05,6.701677856437875e-05
12088,banner,0.00031552805146160736,0.00045693258112076426
12089,exasperated,1.0178324240697012e-05,1.827730324483057e-05
12090,nightly,1.0178324240697012e-05,7.92016473942658e-05
12091,8af6d16f03,1.0178324240697012e-05,1.827730324483057e-05
12092,elliptic,1.0178324240697012e-05,3.0462172074717614e-05
12093,openssl,1.0178324240697012e-05,0.00021323520452302331
12094,donates,1.0178324240697012e-05,4.264704090460466e-05
12095,donating,1.0178324240697012e-05,3.0462172074717614e-05
12096,donation,5.089162120348506e-05,0.00011575625388392694
12097,2b7d716f03,1.0178324240697012e-05,1.827730324483057e-05
12098,de396294177,1.0178324240697012e-05,1.827730324483057e-05
12099,d10,1.0178324240697012e-05,3.0462172074717614e-05
12100,forkage,1.0178324240697012e-05,1.827730324483057e-05
12101,whales,1.0178324240697012e-05,1.827730324483057e-05
12102,jesus's,1.0178324240697012e-05,1.827730324483057e-05
12103,g8ke7pc08317,1.0178324240697012e-05,1.827730324483057e-05
12104,240,0.00019338816057324322,0.00017668059803336217
12105,meld,1.0178324240697012e-05,1.827730324483057e-05
12106,unwieldy,1.0178324240697012e-05,3.0462172074717614e-05
12107,broader,1.0178324240697012e-05,7.92016473942658e-05
12108,eliza,1.0178324240697012e-05,3.0462172074717614e-05
12109,corp's,1.0178324240697012e-05,1.827730324483057e-05
12110,healing,5.089162120348506e-05,1.827730324483057e-05
12111,executives,3.0534972722091036e-05,0.00012794112271381398
12112,cobbling,1.0178324240697012e-05,1.827730324483057e-05
12113,tenuous,1.0178324240697012e-05,1.827730324483057e-05
12114,kidding,5.089162120348506e-05,1.827730324483057e-05
12115,commons,1.0178324240697012e-05,1.827730324483057e-05
12116,goodness,1.0178324240697012e-05,1.827730324483057e-05
12117,sakes,1.0178324240697012e-05,1.827730324483057e-05
12118,implied,1.0178324240697012e-05,5.483190973449171e-05
12119,jacking,1.0178324240697012e-05,1.827730324483057e-05
12120,kiss,3.0534972722091036e-05,3.0462172074717614e-05
12121,43c3116f03,1.0178324240697012e-05,1.827730324483057e-05
12122,p05111a1eb9ac6366d2c2,1.0178324240697012e-05,1.827730324483057e-05
12123,harper's,3.0534972722091036e-05,1.827730324483057e-05
12124,occurs,3.0534972722091036e-05,0.0001035713850540399
12125,laphan,1.0178324240697012e-05,1.827730324483057e-05
12126,patriot,1.0178324240697012e-05,1.827730324483057e-05
12127,drown,3.0534972722091036e-05,1.827730324483057e-05
12128,writhing,1.0178324240697012e-05,1.827730324483057e-05
12129,lay,9.16049181662731e-05,7.92016473942658e-05
12130,wounded,1.0178324240697012e-05,1.827730324483057e-05
12131,humble,3.0534972722091036e-05,5.483190973449171e-05
12132,homes,0.00011196156664766712,6.701677856437875e-05
12133,unavailing,1.0178324240697012e-05,1.827730324483057e-05
12134,roofless,1.0178324240697012e-05,1.827730324483057e-05
12135,blight,1.0178324240697012e-05,1.827730324483057e-05
12136,protract,1.0178324240697012e-05,1.827730324483057e-05
12137,pilgrimage,1.0178324240697012e-05,1.827730324483057e-05
12138,bitter,1.0178324240697012e-05,1.827730324483057e-05
12139,aspirations,1.0178324240697012e-05,6.701677856437875e-05
12140,imperfect,1.0178324240697012e-05,3.0462172074717614e-05
12141,amman,1.0178324240697012e-05,1.827730324483057e-05
12142,perotista,1.0178324240697012e-05,3.0462172074717614e-05
12143,overseas,9.16049181662731e-05,4.264704090460466e-05
12144,softly,1.0178324240697012e-05,1.827730324483057e-05
12145,embassies,3.0534972722091036e-05,1.827730324483057e-05
12146,arctic,1.0178324240697012e-05,1.827730324483057e-05
12147,necklace,1.0178324240697012e-05,1.827730324483057e-05
12148,glowing,5.089162120348506e-05,1.827730324483057e-05
12149,comfortable,0.00013231821512906116,6.701677856437875e-05
12150,administration's,1.0178324240697012e-05,4.264704090460466e-05
12151,commitment,7.124826968487908e-05,0.00014012599154370105
12152,assure,5.089162120348506e-05,1.827730324483057e-05
12153,prosperity,1.0178324240697012e-05,9.138651622415284e-05
12154,encouraging,1.0178324240697012e-05,6.701677856437875e-05
12155,societies,1.0178324240697012e-05,0.0001035713850540399
12156,fundamental,3.0534972722091036e-05,6.701677856437875e-05
12157,armies,1.0178324240697012e-05,6.701677856437875e-05
12158,penetrate,1.0178324240697012e-05,1.827730324483057e-05
12159,terrorist,1.0178324240697012e-05,0.00016449572920347513
12160,cooperating,3.0534972722091036e-05,3.0462172074717614e-05
12161,crossroads,1.0178324240697012e-05,3.0462172074717614e-05
12162,gravest,1.0178324240697012e-05,3.0462172074717614e-05
12163,radicalism,1.0178324240697012e-05,3.0462172074717614e-05
12164,cooperate,5.089162120348506e-05,4.264704090460466e-05
12165,formed,1.0178324240697012e-05,7.92016473942658e-05
12166,advancement,9.16049181662731e-05,3.0462172074717614e-05
12167,seeking,0.00011196156664766712,0.00011575625388392694
12168,rewards,1.0178324240697012e-05,3.0462172074717614e-05
12169,millennium,1.0178324240697012e-05,5.483190973449171e-05
12170,justly,1.0178324240697012e-05,4.264704090460466e-05
12171,govern,1.0178324240697012e-05,4.264704090460466e-05
12172,wisely,3.0534972722091036e-05,1.827730324483057e-05
12173,loving,1.0178324240697012e-05,3.0462172074717614e-05
12174,alliances,1.0178324240697012e-05,0.0001035713850540399
12175,augment,1.0178324240697012e-05,4.264704090460466e-05
12176,coalitions,1.0178324240697012e-05,9.138651622415284e-05
12177,undertaken,5.089162120348506e-05,3.0462172074717614e-05
12178,freedom's,1.0178324240697012e-05,1.827730324483057e-05
12179,triumph,1.0178324240697012e-05,4.264704090460466e-05
12180,tyrants,1.0178324240697012e-05,1.827730324483057e-05
12181,relations,3.0534972722091036e-05,0.0001035713850540399
12182,unequaled,1.0178324240697012e-05,3.0462172074717614e-05
12183,unprecedented,1.0178324240697012e-05,4.264704090460466e-05
12184,possesses,0.00011196156664766712,5.483190973449171e-05
12185,promote,0.0002951714029802133,0.0001888654668632492
12186,twentieth,1.0178324240697012e-05,4.264704090460466e-05
12187,equality,1.0178324240697012e-05,3.0462172074717614e-05
12188,utopia,1.0178324240697012e-05,3.0462172074717614e-05
12189,defeated,1.0178324240697012e-05,3.0462172074717614e-05
12190,misery,3.0534972722091036e-05,5.483190973449171e-05
12191,discredited,1.0178324240697012e-05,1.827730324483057e-05
12192,threatened,3.0534972722091036e-05,3.0462172074717614e-05
12193,conquering,1.0178324240697012e-05,1.827730324483057e-05
12194,embittered,1.0178324240697012e-05,3.0462172074717614e-05
12195,union,0.00013231821512906116,9.138651622415284e-05
12196,reflects,1.0178324240697012e-05,4.264704090460466e-05
12197,internationalism,1.0178324240697012e-05,1.827730324483057e-05
12198,distinctly,1.0178324240697012e-05,3.0462172074717614e-05
12199,dignity,3.0534972722091036e-05,0.00014012599154370105
12200,prevent,9.16049181662731e-05,0.00017668059803336217
12201,impolite,1.0178324240697012e-05,1.827730324483057e-05
12202,undiplomatic,1.0178324240697012e-05,1.827730324483057e-05
12203,somehow,0.00013231821512906116,9.138651622415284e-05
12204,fathers,3.0534972722091036e-05,3.0462172074717614e-05
12205,exempt,1.0178324240697012e-05,4.264704090460466e-05
12206,demands,9.16049181662731e-05,0.00012794112271381398
12207,examples,7.124826968487908e-05,0.00015231086037358809
12208,embodying,1.0178324240697012e-05,1.827730324483057e-05
12209,lessons,5.089162120348506e-05,5.483190973449171e-05
12210,bodies,5.089162120348506e-05,6.701677856437875e-05
12211,conscience,1.0178324240697012e-05,1.827730324483057e-05
12212,repressive,1.0178324240697012e-05,1.827730324483057e-05
12213,encroachment,1.0178324240697012e-05,1.827730324483057e-05
12214,rid,0.00011196156664766712,5.483190973449171e-05
12215,peaceful,0.00013231821512906116,4.264704090460466e-05
12216,fierce,1.0178324240697012e-05,6.701677856437875e-05
12217,addressed,5.089162120348506e-05,4.264704090460466e-05
12218,lasting,1.0178324240697012e-05,3.0462172074717614e-05
12219,grievances,1.0178324240697012e-05,3.0462172074717614e-05
12220,civilized,1.0178324240697012e-05,1.827730324483057e-05
12221,abused,3.0534972722091036e-05,1.827730324483057e-05
12222,charities,1.0178324240697012e-05,1.827730324483057e-05
12223,sequential,1.0178324240697012e-05,3.0462172074717614e-05
12224,strive,3.0534972722091036e-05,4.264704090460466e-05
12225,reaches,3.0534972722091036e-05,3.0462172074717614e-05
12226,borders,1.0178324240697012e-05,3.0462172074717614e-05
12227,preemptively,1.0178324240697012e-05,4.264704090460466e-05
12228,sponsorship,0.0003562413484243954,4.264704090460466e-05
12229,sanctuary,1.0178324240697012e-05,3.0462172074717614e-05
12230,convincing,1.0178324240697012e-05,6.701677856437875e-05
12231,sovereign,9.16049181662731e-05,3.0462172074717614e-05
12232,compelling,1.0178324240697012e-05,4.264704090460466e-05
12233,condone,5.089162120348506e-05,1.827730324483057e-05
12234,deter,1.0178324240697012e-05,4.264704090460466e-05
12235,strengthening,3.0534972722091036e-05,4.264704090460466e-05
12236,homeland,1.0178324240697012e-05,9.138651622415284e-05
12237,strengthened,3.0534972722091036e-05,3.0462172074717614e-05
12238,bioterror,1.0178324240697012e-05,1.827730324483057e-05
12239,infectious,1.0178324240697012e-05,1.827730324483057e-05
12240,globalized,1.0178324240697012e-05,3.0462172074717614e-05
12241,willpower,3.0534972722091036e-05,1.827730324483057e-05
12242,pursue,1.0178324240697012e-05,7.92016473942658e-05
12243,humanitarian,1.0178324240697012e-05,6.701677856437875e-05
12244,iv,1.0178324240697012e-05,3.0462172074717614e-05
12245,conflicts,5.089162120348506e-05,6.701677856437875e-05
12246,defuse,1.0178324240697012e-05,4.264704090460466e-05
12247,concerned,5.089162120348506e-05,6.701677856437875e-05
12248,rekindle,1.0178324240697012e-05,3.0462172074717614e-05
12249,alleviate,3.0534972722091036e-05,1.827730324483057e-05
12250,anticipate,3.0534972722091036e-05,1.827730324483057e-05
12251,circumstance,1.0178324240697012e-05,1.827730324483057e-05
12252,invest,0.0004987378877941536,9.138651622415284e-05
12253,donor,1.0178324240697012e-05,4.264704090460466e-05
12254,confront,5.089162120348506e-05,5.483190973449171e-05
12255,bilateral,1.0178324240697012e-05,7.92016473942658e-05
12256,constructive,5.089162120348506e-05,5.483190973449171e-05
12257,tensions,1.0178324240697012e-05,3.0462172074717614e-05
12258,acute,1.0178324240697012e-05,3.0462172074717614e-05
12259,indonesia,5.089162120348506e-05,4.264704090460466e-05
12260,lift,9.16049181662731e-05,0.00011575625388392694
12261,colombia,3.0534972722091036e-05,4.264704090460466e-05
12262,arising,1.0178324240697012e-05,1.827730324483057e-05
12263,recognize,3.0534972722091036e-05,5.483190973449171e-05
12264,trafficking,1.0178324240697012e-05,3.0462172074717614e-05
12265,operations,0.00011196156664766712,0.00012794112271381398
12266,territory,3.0534972722091036e-05,1.827730324483057e-05
12267,disease,7.124826968487908e-05,6.701677856437875e-05
12268,combating,1.0178324240697012e-05,3.0462172074717614e-05
12269,cooperative,1.0178324240697012e-05,4.264704090460466e-05
12270,arrangements,3.0534972722091036e-05,5.483190973449171e-05
12271,builds,1.0178324240697012e-05,9.138651622415284e-05
12272,focuses,3.0534972722091036e-05,1.827730324483057e-05
12273,engagement,3.0534972722091036e-05,4.264704090460466e-05
12274,interlocking,1.0178324240697012e-05,1.827730324483057e-05
12275,ethiopia,1.0178324240697012e-05,1.827730324483057e-05
12276,nigeria,0.0003562413484243954,1.827730324483057e-05
12277,kenya,1.0178324240697012e-05,1.827730324483057e-05
12278,anchors,1.0178324240697012e-05,1.827730324483057e-05
12279,reforming,1.0178324240697012e-05,1.827730324483057e-05
12280,africa's,1.0178324240697012e-05,3.0462172074717614e-05
12281,attain,1.0178324240697012e-05,3.0462172074717614e-05
12282,weapons,3.0534972722091036e-05,0.00027415954867245854
12283,undergone,1.0178324240697012e-05,1.827730324483057e-05
12284,transformation,3.0534972722091036e-05,3.0462172074717614e-05
12285,adversaries,1.0178324240697012e-05,4.264704090460466e-05
12286,determination,3.0534972722091036e-05,3.0462172074717614e-05
12287,destructive,9.16049181662731e-05,5.483190973449171e-05
12288,strongest,3.0534972722091036e-05,5.483190973449171e-05
12289,hitherto,1.0178324240697012e-05,1.827730324483057e-05
12290,rulers,1.0178324240697012e-05,3.0462172074717614e-05
12291,neighbors,0.00019338816057324322,7.92016473942658e-05
12292,acquire,0.00019338816057324322,6.701677856437875e-05
12293,partnerships,1.0178324240697012e-05,3.0462172074717614e-05
12294,emphasis,1.0178324240697012e-05,7.92016473942658e-05
12295,defense,0.00011196156664766712,0.00024978981101268446
12296,wmd,1.0178324240697012e-05,6.701677856437875e-05
12297,detection,1.0178324240697012e-05,5.483190973449171e-05
12298,defenses,1.0178324240697012e-05,5.483190973449171e-05
12299,counterforce,1.0178324240697012e-05,3.0462172074717614e-05
12300,training,0.0003358846999430014,0.00044474771229087716
12301,equipping,1.0178324240697012e-05,1.827730324483057e-05
12302,enhance,0.00011196156664766712,5.483190973449171e-05
12303,diplomacy,1.0178324240697012e-05,3.0462172074717614e-05
12304,agreement,0.0001730315120918492,0.00011575625388392694
12305,reduction,0.00011196156664766712,5.483190973449171e-05
12306,hostile,1.0178324240697012e-05,1.827730324483057e-05
12307,minimizing,1.0178324240697012e-05,1.827730324483057e-05
12308,gambling,0.00013231821512906116,4.264704090460466e-05
12309,blackmail,1.0178324240697012e-05,3.0462172074717614e-05
12310,rogue,1.0178324240697012e-05,4.264704090460466e-05
12311,statelessness,1.0178324240697012e-05,1.827730324483057e-05
12312,potent,0.00015267486361045517,6.701677856437875e-05
12313,centuries,7.124826968487908e-05,5.483190973449171e-05
12314,recognized,0.00013231821512906116,4.264704090460466e-05
12315,mobilization,1.0178324240697012e-05,3.0462172074717614e-05
12316,navies,1.0178324240697012e-05,3.0462172074717614e-05
12317,uncertainty,1.0178324240697012e-05,1.827730324483057e-05
12318,enemy's,1.0178324240697012e-05,3.0462172074717614e-05
12319,consequences,1.0178324240697012e-05,4.264704090460466e-05
12320,eliminate,0.00021374480905463726,0.0001035713850540399
12321,measured,1.0178324240697012e-05,5.483190973449171e-05
12322,hoarded,1.0178324240697012e-05,1.827730324483057e-05
12323,domestic,0.0002544581060174253,9.138651622415284e-05
12324,revenue,0.00021374480905463726,0.00020105033569313627
12325,enhances,0.00019338816057324322,4.264704090460466e-05
12326,advancing,1.0178324240697012e-05,4.264704090460466e-05
12327,productivity,1.0178324240697012e-05,0.0001888654668632492
12328,policies,0.00023410145753603127,0.00022542007335291035
12329,entrepreneurial,3.0534972722091036e-05,3.0462172074717614e-05
12330,economies,5.089162120348506e-05,9.138651622415284e-05
12331,monetary,1.0178324240697012e-05,4.264704090460466e-05
12332,imf,1.0178324240697012e-05,5.483190973449171e-05
12333,fund,0.00023410145753603127,0.00016449572920347513
12334,crises,1.0178324240697012e-05,1.827730324483057e-05
12335,occurring,1.0178324240697012e-05,3.0462172074717614e-05
12336,improve,0.0002544581060174253,0.00014012599154370105
12337,pillar,1.0178324240697012e-05,3.0462172074717614e-05
12338,americas,1.0178324240697012e-05,6.701677856437875e-05
12339,2005,1.0178324240697012e-05,1.827730324483057e-05
12340,advocate,1.0178324240697012e-05,1.827730324483057e-05
12341,enacted,1.0178324240697012e-05,1.827730324483057e-05
12342,jordan,3.0534972722091036e-05,3.0462172074717614e-05
12343,strengthen,1.0178324240697012e-05,6.701677856437875e-05
12344,saharan,1.0178324240697012e-05,1.827730324483057e-05
12345,caribbean,5.089162120348506e-05,1.827730324483057e-05
12346,basin,1.0178324240697012e-05,1.827730324483057e-05
12347,subsidies,1.0178324240697012e-05,1.827730324483057e-05
12348,espionage,1.0178324240697012e-05,1.827730324483057e-05
12349,industrial,0.00011196156664766712,5.483190973449171e-05
12350,practices,5.089162120348506e-05,0.00011575625388392694
12351,trading,0.0004173112938685775,5.483190973449171e-05
12352,safeguards,1.0178324240697012e-05,4.264704090460466e-05
12353,stabilize,1.0178324240697012e-05,3.0462172074717614e-05
12354,accompanied,1.0178324240697012e-05,3.0462172074717614e-05
12355,concentrations,5.089162120348506e-05,0.00014012599154370105
12356,containing,0.00013231821512906116,6.701677856437875e-05
12357,greenhouse,1.0178324240697012e-05,9.138651622415284e-05
12358,attaining,1.0178324240697012e-05,3.0462172074717614e-05
12359,2012,1.0178324240697012e-05,3.0462172074717614e-05
12360,agreements,3.0534972722091036e-05,0.0001035713850540399
12361,gases,1.0178324240697012e-05,6.701677856437875e-05
12362,credits,9.16049181662731e-05,3.0462172074717614e-05
12363,transferable,1.0178324240697012e-05,1.827730324483057e-05
12364,registering,7.124826968487908e-05,3.0462172074717614e-05
12365,measuring,1.0178324240697012e-05,1.827730324483057e-05
12366,emission,1.0178324240697012e-05,1.827730324483057e-05
12367,conservation,1.0178324240697012e-05,4.264704090460466e-05
12368,wage,5.089162120348506e-05,3.0462172074717614e-05
12369,imperative,1.0178324240697012e-05,3.0462172074717614e-05
12370,priorities,1.0178324240697012e-05,0.0001035713850540399
12371,banks,9.16049181662731e-05,7.92016473942658e-05
12372,raising,7.124826968487908e-05,7.92016473942658e-05
12373,improving,5.089162120348506e-05,7.92016473942658e-05
12374,multilateral,1.0178324240697012e-05,5.483190973449171e-05
12375,judged,1.0178324240697012e-05,1.827730324483057e-05
12376,donors,1.0178324240697012e-05,5.483190973449171e-05
12377,ida,1.0178324240697012e-05,4.264704090460466e-05
12378,grant,0.000865157560459246,7.92016473942658e-05
12379,expand,0.0002544581060174253,6.701677856437875e-05
12380,contributes,1.0178324240697012e-05,1.827730324483057e-05
12381,proportion,1.0178324240697012e-05,3.0462172074717614e-05
12382,agendas,1.0178324240697012e-05,1.827730324483057e-05
12383,viii,1.0178324240697012e-05,3.0462172074717614e-05
12384,centers,7.124826968487908e-05,5.483190973449171e-05
12385,organizing,3.0534972722091036e-05,0.00014012599154370105
12386,consultations,3.0534972722091036e-05,3.0462172074717614e-05
12387,humility,1.0178324240697012e-05,1.827730324483057e-05
12388,succeeds,1.0178324240697012e-05,1.827730324483057e-05
12389,logistical,1.0178324240697012e-05,3.0462172074717614e-05
12390,developments,9.16049181662731e-05,6.701677856437875e-05
12391,emblematic,1.0178324240697012e-05,1.827730324483057e-05
12392,reductions,3.0534972722091036e-05,3.0462172074717614e-05
12393,weaknesses,1.0178324240697012e-05,3.0462172074717614e-05
12394,approaches,1.0178324240697012e-05,4.264704090460466e-05
12395,serve,0.00011196156664766712,6.701677856437875e-05
12396,euro,0.0004580245908313655,6.701677856437875e-05
12397,atlantic,1.0178324240697012e-05,1.827730324483057e-05
12398,distrust,1.0178324240697012e-05,3.0462172074717614e-05
12399,lingering,1.0178324240697012e-05,3.0462172074717614e-05
12400,slows,3.0534972722091036e-05,1.827730324483057e-05
12401,elites,1.0178324240697012e-05,1.827730324483057e-05
12402,motives,1.0178324240697012e-05,3.0462172074717614e-05
12403,lanes,1.0178324240697012e-05,1.827730324483057e-05
12404,vital,7.124826968487908e-05,9.138651622415284e-05
12405,sea,3.0534972722091036e-05,4.264704090460466e-05
12406,strategically,3.0534972722091036e-05,1.827730324483057e-05
12407,dominated,1.0178324240697012e-05,4.264704090460466e-05
12408,shedding,1.0178324240697012e-05,1.827730324483057e-05
12409,outdated,3.0534972722091036e-05,1.827730324483057e-05
12410,hamper,1.0178324240697012e-05,1.827730324483057e-05
12411,dialogue,3.0534972722091036e-05,3.0462172074717614e-05
12412,counter,1.0178324240697012e-05,5.483190973449171e-05
12413,communist,1.0178324240697012e-05,3.0462172074717614e-05
12414,preclude,1.0178324240697012e-05,1.827730324483057e-05
12415,cooperation,9.16049181662731e-05,6.701677856437875e-05
12416,transformed,1.0178324240697012e-05,4.264704090460466e-05
12417,armed,9.16049181662731e-05,6.701677856437875e-05
12418,structured,3.0534972722091036e-05,4.264704090460466e-05
